Chr	width	gene_id	gene_name	gene_biotype	type	GENEID
3	156	ENSSSCG00000063178	ENSSSCG00000063178	protein_coding	gene	ENSSSCG00000063178
3	1599	ENSSSCG00000039337	ITPRIPL2	protein_coding	gene	ENSSSCG00000039337
3	2875	ENSSSCG00000043289	ENSSSCG00000043289	protein_coding	gene	ENSSSCG00000043289
3	5248	ENSSSCG00000036880	TMEM18	protein_coding	gene	ENSSSCG00000036880
3	99490	ENSSSCG00000008651	DCDC2C	protein_coding	gene	ENSSSCG00000008651
3	15962	ENSSSCG00000008352	PNO1	protein_coding	gene	ENSSSCG00000008352
3	23701	ENSSSCG00000008353	DNAAF10	protein_coding	gene	ENSSSCG00000008353
3	17124	ENSSSCG00000039331	ENSSSCG00000039331	protein_coding	gene	ENSSSCG00000039331
3	37280	ENSSSCG00000020799	CPSF3	protein_coding	gene	ENSSSCG00000020799
3	32349	ENSSSCG00000008359	RAB1A	protein_coding	gene	ENSSSCG00000008359
3	82887	ENSSSCG00000027324	ENSSSCG00000027324	protein_coding	gene	ENSSSCG00000027324
3	27598	ENSSSCG00000025629	COLEC11	protein_coding	gene	ENSSSCG00000025629
3	31505	ENSSSCG00000008360	CEP68	protein_coding	gene	ENSSSCG00000008360
3	16236	ENSSSCG00000029313	ITGB1BP1	protein_coding	gene	ENSSSCG00000029313
3	32402	ENSSSCG00000028282	SLC1A4	protein_coding	gene	ENSSSCG00000028282
3	23821	ENSSSCG00000037002	SERTAD2	protein_coding	gene	ENSSSCG00000037002
3	70358	ENSSSCG00000008363	AFTPH	protein_coding	gene	ENSSSCG00000008363
3	161955	ENSSSCG00000008642	ASAP2	protein_coding	gene	ENSSSCG00000008642
3	126063	ENSSSCG00000008357	SPRED2	protein_coding	gene	ENSSSCG00000008357
3	140019	ENSSSCG00000039161	MEIS1	protein_coding	gene	ENSSSCG00000039161
3	7196	ENSSSCG00000030005	LGALSL	protein_coding	gene	ENSSSCG00000030005
3	83426	ENSSSCG00000028947	PELI1	protein_coding	gene	ENSSSCG00000028947
3	119292	ENSSSCG00000027509	VPS54	protein_coding	gene	ENSSSCG00000027509
3	168506	ENSSSCG00000029334	MYT1L	protein_coding	gene	ENSSSCG00000029334
3	56263	ENSSSCG00000008368	UGP2	protein_coding	gene	ENSSSCG00000008368
3	23602	ENSSSCG00000025751	MDH1	protein_coding	gene	ENSSSCG00000025751
3	587972	ENSSSCG00000057114	WDPCP	protein_coding	gene	ENSSSCG00000057114
3	3370	ENSSSCG00000030195	ENSSSCG00000030195	protein_coding	gene	ENSSSCG00000030195
3	6448	ENSSSCG00000037564	OTX1	protein_coding	gene	ENSSSCG00000037564
3	350444	ENSSSCG00000008372	EHBP1	protein_coding	gene	ENSSSCG00000008372
3	6677	ENSSSCG00000026713	TMEM17	protein_coding	gene	ENSSSCG00000026713
3	33253	ENSSSCG00000008374	B3GNT2	protein_coding	gene	ENSSSCG00000008374
3	143513	ENSSSCG00000008376	COMMD1	protein_coding	gene	ENSSSCG00000008376
3	21701	ENSSSCG00000008377	CCT4	protein_coding	gene	ENSSSCG00000008377
3	25744	ENSSSCG00000008378	FAM161A	protein_coding	gene	ENSSSCG00000008378
3	1562	ENSSSCG00000038591	ENSSSCG00000038591	protein_coding	gene	ENSSSCG00000038591
3	45182	ENSSSCG00000028228	XPO1	protein_coding	gene	ENSSSCG00000028228
3	116783	ENSSSCG00000023539	MBOAT2	protein_coding	gene	ENSSSCG00000023539
3	56395	ENSSSCG00000029570	PXDN	protein_coding	gene	ENSSSCG00000029570
3	1344	ENSSSCG00000008649	SOX11	protein_coding	gene	ENSSSCG00000008649
3	2573	ENSSSCG00000042932	ENSSSCG00000042932	protein_coding	gene	ENSSSCG00000042932
3	217071	ENSSSCG00000008382	USP34	protein_coding	gene	ENSSSCG00000008382
3	2282	ENSSSCG00000047643	ENSSSCG00000047643	protein_coding	gene	ENSSSCG00000047643
3	32160	ENSSSCG00000008383	ENSSSCG00000008383	protein_coding	gene	ENSSSCG00000008383
3	22072	ENSSSCG00000008384	C2orf74	protein_coding	gene	ENSSSCG00000008384
3	71245	ENSSSCG00000008386	SANBR	protein_coding	gene	ENSSSCG00000008386
3	517	ENSSSCG00000053455	ENSSSCG00000053455	protein_coding	gene	ENSSSCG00000053455
3	18429	ENSSSCG00000023258	CLEC4F	protein_coding	gene	ENSSSCG00000023258
3	14019	ENSSSCG00000008321	FIGLA	protein_coding	gene	ENSSSCG00000008321
3	59222	ENSSSCG00000008385	PUS10	protein_coding	gene	ENSSSCG00000008385
3	110859	ENSSSCG00000020736	ADD2	protein_coding	gene	ENSSSCG00000020736
3	1267	ENSSSCG00000062269	ENSSSCG00000062269	protein_coding	gene	ENSSSCG00000062269
3	39685	ENSSSCG00000008388	REL	protein_coding	gene	ENSSSCG00000008388
3	102338	ENSSSCG00000008326	TGFA	protein_coding	gene	ENSSSCG00000008326
3	6382	ENSSSCG00000026446	ENSSSCG00000026446	protein_coding	gene	ENSSSCG00000026446
3	10110	ENSSSCG00000024776	SNRPG	protein_coding	gene	ENSSSCG00000024776
3	16174	ENSSSCG00000029790	PCYOX1	protein_coding	gene	ENSSSCG00000029790
3	36697	ENSSSCG00000023409	TIA1	protein_coding	gene	ENSSSCG00000023409
3	30734	ENSSSCG00000008332	C2orf42	protein_coding	gene	ENSSSCG00000008332
3	1071	ENSSSCG00000056128	PCBP1	protein_coding	gene	ENSSSCG00000056128
3	27411	ENSSSCG00000008334	MXD1	protein_coding	gene	ENSSSCG00000008334
3	9582	ENSSSCG00000025674	SNRNP27	protein_coding	gene	ENSSSCG00000025674
3	47201	ENSSSCG00000008335	ENSSSCG00000008335	protein_coding	gene	ENSSSCG00000008335
3	71855	ENSSSCG00000008336	ANXA4	protein_coding	gene	ENSSSCG00000008336
3	174037	ENSSSCG00000008337	AAK1	protein_coding	gene	ENSSSCG00000008337
3	41528	ENSSSCG00000025007	NFU1	protein_coding	gene	ENSSSCG00000025007
3	56516	ENSSSCG00000008339	GFPT1	protein_coding	gene	ENSSSCG00000008339
3	240633	ENSSSCG00000008340	ANTXR1	protein_coding	gene	ENSSSCG00000008340
3	6234	ENSSSCG00000035529	GKN1	protein_coding	gene	ENSSSCG00000035529
3	7934	ENSSSCG00000038802	GKN2	protein_coding	gene	ENSSSCG00000038802
3	1045	ENSSSCG00000044348	ENSSSCG00000044348	protein_coding	gene	ENSSSCG00000044348
3	774	ENSSSCG00000028518	ENSSSCG00000028518	protein_coding	gene	ENSSSCG00000028518
3	780	ENSSSCG00000033099	ASPRV1	protein_coding	gene	ENSSSCG00000033099
4	18938	ENSSSCG00000006173	GDAP1	protein_coding	gene	ENSSSCG00000006173
4	28315	ENSSSCG00000006172	PI15	protein_coding	gene	ENSSSCG00000006172
4	50034	ENSSSCG00000006171	CRISPLD1	protein_coding	gene	ENSSSCG00000006171
4	361057	ENSSSCG00000035887	C8orf34	protein_coding	gene	ENSSSCG00000035887
4	1076	ENSSSCG00000012120	ENSSSCG00000012120	protein_coding	gene	ENSSSCG00000012120
4	3271	ENSSSCG00000050048	ENSSSCG00000050048	protein_coding	gene	ENSSSCG00000050048
4	7913	ENSSSCG00000038500	TRIB1	protein_coding	gene	ENSSSCG00000038500
4	5274	ENSSSCG00000050559	ENSSSCG00000050559	protein_coding	gene	ENSSSCG00000050559
4	88246	ENSSSCG00000006174	JPH1	protein_coding	gene	ENSSSCG00000006174
4	24634	ENSSSCG00000006175	LY96	protein_coding	gene	ENSSSCG00000006175
4	16909	ENSSSCG00000005961	ENSSSCG00000005961	protein_coding	gene	ENSSSCG00000005961
4	7420	ENSSSCG00000021628	TMEM70	protein_coding	gene	ENSSSCG00000021628
4	18726	ENSSSCG00000006176	ENSSSCG00000006176	protein_coding	gene	ENSSSCG00000006176
4	19473	ENSSSCG00000005962	ENSSSCG00000005962	protein_coding	gene	ENSSSCG00000005962
4	84342	ENSSSCG00000006177	UBE2W	protein_coding	gene	ENSSSCG00000006177
4	316036	ENSSSCG00000006179	STAU2	protein_coding	gene	ENSSSCG00000006179
4	78198	ENSSSCG00000006089	PTDSS1	protein_coding	gene	ENSSSCG00000006089
4	23423	ENSSSCG00000006090	MTERF3	protein_coding	gene	ENSSSCG00000006090
4	72886	ENSSSCG00000005987	TBC1D31	protein_coding	gene	ENSSSCG00000005987
4	5949	ENSSSCG00000055783	UQCRB	protein_coding	gene	ENSSSCG00000055783
4	306019	ENSSSCG00000006132	MMP16	protein_coding	gene	ENSSSCG00000006132
4	143659	ENSSSCG00000006115	RUNX1T1	protein_coding	gene	ENSSSCG00000006115
4	566901	ENSSSCG00000036161	CNBD1	protein_coding	gene	ENSSSCG00000036161
4	188501	ENSSSCG00000006116	SLC26A7	protein_coding	gene	ENSSSCG00000006116
4	31120	ENSSSCG00000056684	DERL1	protein_coding	gene	ENSSSCG00000056684
4	35268	ENSSSCG00000006183	SBSPON	protein_coding	gene	ENSSSCG00000006183
4	178101	ENSSSCG00000021586	ZHX2	protein_coding	gene	ENSSSCG00000021586
4	34455	ENSSSCG00000006184	TERF1	protein_coding	gene	ENSSSCG00000006184
4	428529	ENSSSCG00000006185	KCNB2	protein_coding	gene	ENSSSCG00000006185
4	272172	ENSSSCG00000028759	ASAP1	protein_coding	gene	ENSSSCG00000028759
4	50381	ENSSSCG00000006186	TRPA1	protein_coding	gene	ENSSSCG00000006186
4	3346	ENSSSCG00000006187	MSC	protein_coding	gene	ENSSSCG00000006187
4	357299	ENSSSCG00000040728	EYA1	protein_coding	gene	ENSSSCG00000040728
4	169142	ENSSSCG00000005959	ENSSSCG00000005959	protein_coding	gene	ENSSSCG00000005959
4	28541	ENSSSCG00000006191	XKR9	protein_coding	gene	ENSSSCG00000006191
4	38166	ENSSSCG00000006192	LACTB2	protein_coding	gene	ENSSSCG00000006192
4	5957	ENSSSCG00000005965	MYC	protein_coding	gene	ENSSSCG00000005965
4	31811	ENSSSCG00000006193	TRAM1	protein_coding	gene	ENSSSCG00000006193
4	292335	ENSSSCG00000006194	NCOA2	protein_coding	gene	ENSSSCG00000006194
4	23864	ENSSSCG00000006195	PRDM14	protein_coding	gene	ENSSSCG00000006195
4	6014	ENSSSCG00000005967	LRATD2	protein_coding	gene	ENSSSCG00000005967
4	143977	ENSSSCG00000006196	SLCO5A1	protein_coding	gene	ENSSSCG00000006196
4	3175	ENSSSCG00000052155	ENSSSCG00000052155	protein_coding	gene	ENSSSCG00000052155
4	55190	ENSSSCG00000006138	ATP6V0D2	protein_coding	gene	ENSSSCG00000006138
4	29029	ENSSSCG00000022935	SLC7A13	protein_coding	gene	ENSSSCG00000022935
4	24136	ENSSSCG00000006003	MAL2	protein_coding	gene	ENSSSCG00000006003
4	182934	ENSSSCG00000006197	SULF1	protein_coding	gene	ENSSSCG00000006197
4	51306	ENSSSCG00000029324	COLEC10	protein_coding	gene	ENSSSCG00000029324
4	280808	ENSSSCG00000006199	PREX2	protein_coding	gene	ENSSSCG00000006199
4	10360	ENSSSCG00000006141	CA3	protein_coding	gene	ENSSSCG00000006141
4	99242	ENSSSCG00000039660	LRRC69	protein_coding	gene	ENSSSCG00000039660
4	28776	ENSSSCG00000027762	TNFRSF11B	protein_coding	gene	ENSSSCG00000027762
4	253276	ENSSSCG00000006200	CPA6	protein_coding	gene	ENSSSCG00000006200
4	21006	ENSSSCG00000006120	OTUD6B	protein_coding	gene	ENSSSCG00000006120
4	18989	ENSSSCG00000057079	SHAS2	protein_coding	gene	ENSSSCG00000057079
4	7704	ENSSSCG00000006153	FABP5	protein_coding	gene	ENSSSCG00000006153
4	19639	ENSSSCG00000005992	HAS2	protein_coding	gene	ENSSSCG00000005992
4	148083	ENSSSCG00000006201	ARFGEF1	protein_coding	gene	ENSSSCG00000006201
4	237373	ENSSSCG00000005994	SNTB1	protein_coding	gene	ENSSSCG00000005994
4	76562	ENSSSCG00000005995	MTBP	protein_coding	gene	ENSSSCG00000005995
4	17780	ENSSSCG00000006168	PEX2	protein_coding	gene	ENSSSCG00000006168
4	66092	ENSSSCG00000006121	PIP4P2	protein_coding	gene	ENSSSCG00000006121
4	61109	ENSSSCG00000040562	C8orf88	protein_coding	gene	ENSSSCG00000040562
4	6478	ENSSSCG00000045839	ENSSSCG00000045839	protein_coding	gene	ENSSSCG00000045839
4	3985	ENSSSCG00000051469	ENSSSCG00000051469	protein_coding	gene	ENSSSCG00000051469
4	4126	ENSSSCG00000006159	HEY1	protein_coding	gene	ENSSSCG00000006159
4	257549	ENSSSCG00000031424	NECAB1	protein_coding	gene	ENSSSCG00000031424
4	62635	ENSSSCG00000005996	MRPL13	protein_coding	gene	ENSSSCG00000005996
4	90405	ENSSSCG00000034242	HNF4G	protein_coding	gene	ENSSSCG00000034242
4	25515	ENSSSCG00000040180	TMEM64	protein_coding	gene	ENSSSCG00000040180
4	24153	ENSSSCG00000006125	CALB1	protein_coding	gene	ENSSSCG00000006125
4	50721	ENSSSCG00000040770	CA1	protein_coding	gene	ENSSSCG00000040770
4	31555	ENSSSCG00000033669	RDH10	protein_coding	gene	ENSSSCG00000033669
4	234774	ENSSSCG00000005997	COL14A1	protein_coding	gene	ENSSSCG00000005997
4	36063	ENSSSCG00000006126	DECR1	protein_coding	gene	ENSSSCG00000006126
4	4324	ENSSSCG00000032111	RPL7	protein_coding	gene	ENSSSCG00000032111
4	17504	ENSSSCG00000006140	CA2	protein_coding	gene	ENSSSCG00000006140
4	26293	ENSSSCG00000032228	C8orf89	protein_coding	gene	ENSSSCG00000032228
4	86913	ENSSSCG00000006127	NBN	protein_coding	gene	ENSSSCG00000006127
4	125218	ENSSSCG00000006202	CSPP1	protein_coding	gene	ENSSSCG00000006202
4	131721	ENSSSCG00000006156	TPD52	protein_coding	gene	ENSSSCG00000006156
4	25288	ENSSSCG00000021184	OSGIN2	protein_coding	gene	ENSSSCG00000021184
4	47607	ENSSSCG00000024096	RIPK2	protein_coding	gene	ENSSSCG00000024096
4	150296	ENSSSCG00000006134	CNGB3	protein_coding	gene	ENSSSCG00000006134
4	203375	ENSSSCG00000049630	DEPTOR	protein_coding	gene	ENSSSCG00000049630
4	873	ENSSSCG00000049907	ENSSSCG00000049907	protein_coding	gene	ENSSSCG00000049907
4	6416	ENSSSCG00000031563	ENSSSCG00000031563	protein_coding	gene	ENSSSCG00000031563
4	68941	ENSSSCG00000006135	CPNE3	protein_coding	gene	ENSSSCG00000006135
4	3481	ENSSSCG00000060510	ENSSSCG00000060510	protein_coding	gene	ENSSSCG00000060510
4	17343	ENSSSCG00000047247	DSCC1	protein_coding	gene	ENSSSCG00000047247
4	6521	ENSSSCG00000031205	ENSSSCG00000031205	protein_coding	gene	ENSSSCG00000031205
4	113679	ENSSSCG00000006001	ENPP2	protein_coding	gene	ENSSSCG00000006001
4	1556	ENSSSCG00000034820	MAFA	protein_coding	gene	ENSSSCG00000034820
4	53485	ENSSSCG00000006160	STMN2	protein_coding	gene	ENSSSCG00000006160
4	27057	ENSSSCG00000033726	ENSSSCG00000033726	protein_coding	gene	ENSSSCG00000033726
4	44177	ENSSSCG00000006136	RMDN1	protein_coding	gene	ENSSSCG00000006136
4	101084	ENSSSCG00000052833	MRPS28	protein_coding	gene	ENSSSCG00000052833
4	4117	ENSSSCG00000032063	THEM6	protein_coding	gene	ENSSSCG00000032063
4	3927	ENSSSCG00000048309	ENSSSCG00000048309	protein_coding	gene	ENSSSCG00000048309
4	2476	ENSSSCG00000035372	PSCA	protein_coding	gene	ENSSSCG00000035372
4	8572	ENSSSCG00000033594	ENSSSCG00000033594	protein_coding	gene	ENSSSCG00000033594
4	59914	ENSSSCG00000006161	IL7	protein_coding	gene	ENSSSCG00000006161
4	3591	ENSSSCG00000040535	LY6E	protein_coding	gene	ENSSSCG00000040535
4	114790	ENSSSCG00000006137	WWP1	protein_coding	gene	ENSSSCG00000006137
4	702	ENSSSCG00000046388	ENSSSCG00000046388	protein_coding	gene	ENSSSCG00000046388
4	79101	ENSSSCG00000006956	ZC3H3	protein_coding	gene	ENSSSCG00000006956
4	17099	ENSSSCG00000034943	GDF6	protein_coding	gene	ENSSSCG00000034943
4	8706	ENSSSCG00000006002	CCN3	protein_coding	gene	ENSSSCG00000006002
4	61768	ENSSSCG00000005928	MROH5	protein_coding	gene	ENSSSCG00000005928
4	20941	ENSSSCG00000034398	CFAP418	protein_coding	gene	ENSSSCG00000034398
4	23671	ENSSSCG00000039549	PLEKHF2	protein_coding	gene	ENSSSCG00000039549
4	34619	ENSSSCG00000006093	NDUFAF6	protein_coding	gene	ENSSSCG00000006093
4	239427	ENSSSCG00000037755	NSMCE2	protein_coding	gene	ENSSSCG00000037755
4	36588	ENSSSCG00000006151	SNX16	protein_coding	gene	ENSSSCG00000006151
4	19032	ENSSSCG00000034321	TP53INP1	protein_coding	gene	ENSSSCG00000034321
4	19555	ENSSSCG00000036569	PTP4A3	protein_coding	gene	ENSSSCG00000036569
4	17498	ENSSSCG00000006095	CCNE2	protein_coding	gene	ENSSSCG00000006095
4	70164	ENSSSCG00000005969	WASHC5	protein_coding	gene	ENSSSCG00000005969
4	4509	ENSSSCG00000006955	GSDMD	protein_coding	gene	ENSSSCG00000006955
4	56923	ENSSSCG00000006096	INTS8	protein_coding	gene	ENSSSCG00000006096
4	2013	ENSSSCG00000034689	GPIHBP1	protein_coding	gene	ENSSSCG00000034689
4	2428	ENSSSCG00000033353	LY6H	protein_coding	gene	ENSSSCG00000033353
4	35263	ENSSSCG00000025980	CHMP4C	protein_coding	gene	ENSSSCG00000025980
4	25607	ENSSSCG00000024780	ZFAND1	protein_coding	gene	ENSSSCG00000024780
4	4522	ENSSSCG00000021284	GPR20	protein_coding	gene	ENSSSCG00000021284
4	1599	ENSSSCG00000037524	LY6D	protein_coding	gene	ENSSSCG00000037524
4	5743	ENSSSCG00000031724	LYNX1	protein_coding	gene	ENSSSCG00000031724
4	4209	ENSSSCG00000036119	LYPD2	protein_coding	gene	ENSSSCG00000036119
4	60402	ENSSSCG00000006098	DPY19L4	protein_coding	gene	ENSSSCG00000006098
4	244120	ENSSSCG00000005938	COL22A1	protein_coding	gene	ENSSSCG00000005938
4	188067	ENSSSCG00000006169	ZFHX4	protein_coding	gene	ENSSSCG00000006169
4	67289	ENSSSCG00000006099	ESRP1	protein_coding	gene	ENSSSCG00000006099
4	284061	ENSSSCG00000005939	FAM135B	protein_coding	gene	ENSSSCG00000005939
4	30336	ENSSSCG00000005970	SQLE	protein_coding	gene	ENSSSCG00000005970
4	1304	ENSSSCG00000037048	ENSSSCG00000037048	protein_coding	gene	ENSSSCG00000037048
4	8928	ENSSSCG00000005971	ENSSSCG00000005971	protein_coding	gene	ENSSSCG00000005971
4	164314	ENSSSCG00000005941	KHDRBS3	protein_coding	gene	ENSSSCG00000005941
4	48379	ENSSSCG00000033791	IMPA1	protein_coding	gene	ENSSSCG00000033791
4	169923	ENSSSCG00000005975	MTSS1	protein_coding	gene	ENSSSCG00000005975
4	90555	ENSSSCG00000006100	VIRMA	protein_coding	gene	ENSSSCG00000006100
4	54890	ENSSSCG00000005944	NDRG1	protein_coding	gene	ENSSSCG00000005944
4	102843	ENSSSCG00000024290	RAD54B	protein_coding	gene	ENSSSCG00000024290
4	5493	ENSSSCG00000040681	FABP4	protein_coding	gene	ENSSSCG00000040681
4	8246	ENSSSCG00000005976	NDUFB9	protein_coding	gene	ENSSSCG00000005976
4	30946	ENSSSCG00000005946	CCN4	protein_coding	gene	ENSSSCG00000005946
4	4597	ENSSSCG00000033728	FABP9	protein_coding	gene	ENSSSCG00000033728
4	3855	ENSSSCG00000053802	LY6L	protein_coding	gene	ENSSSCG00000053802
4	9862	ENSSSCG00000006957	RHPN1	protein_coding	gene	ENSSSCG00000006957
4	13464	ENSSSCG00000006105	GEM	protein_coding	gene	ENSSSCG00000006105
4	39241	ENSSSCG00000006958	TOP1MT	protein_coding	gene	ENSSSCG00000006958
4	82497	ENSSSCG00000006106	CDH17	protein_coding	gene	ENSSSCG00000006106
4	46187	ENSSSCG00000030603	TATDN1	protein_coding	gene	ENSSSCG00000030603
4	10668	ENSSSCG00000006959	ZNF696	protein_coding	gene	ENSSSCG00000006959
4	6285	ENSSSCG00000036441	PMP2	protein_coding	gene	ENSSSCG00000036441
4	20089	ENSSSCG00000039881	GLI4	protein_coding	gene	ENSSSCG00000039881
4	43181	ENSSSCG00000024412	RNF139	protein_coding	gene	ENSSSCG00000024412
4	13464	ENSSSCG00000006107	PDP1	protein_coding	gene	ENSSSCG00000006107
4	19495	ENSSSCG00000022257	HHLA1	protein_coding	gene	ENSSSCG00000022257
4	88481	ENSSSCG00000040731	TMEM65	protein_coding	gene	ENSSSCG00000040731
4	60790	ENSSSCG00000006143	CA13	protein_coding	gene	ENSSSCG00000006143
4	34379	ENSSSCG00000005954	OC90	protein_coding	gene	ENSSSCG00000005954
4	175258	ENSSSCG00000033333	FER1L6	protein_coding	gene	ENSSSCG00000033333
4	51982	ENSSSCG00000006108	TMEM67	protein_coding	gene	ENSSSCG00000006108
4	84180	ENSSSCG00000005955	EFR3A	protein_coding	gene	ENSSSCG00000005955
4	9320	ENSSSCG00000052227	RBIS	protein_coding	gene	ENSSSCG00000052227
4	18900	ENSSSCG00000006203	COPS5	protein_coding	gene	ENSSSCG00000006203
4	41537	ENSSSCG00000024424	FAM91A1	protein_coding	gene	ENSSSCG00000024424
4	34669	ENSSSCG00000006145	E2F5	protein_coding	gene	ENSSSCG00000006145
4	59023	ENSSSCG00000005979	ANXA13	protein_coding	gene	ENSSSCG00000005979
4	43425	ENSSSCG00000006204	PPP1R42	protein_coding	gene	ENSSSCG00000006204
4	45379	ENSSSCG00000006146	LRRCC1	protein_coding	gene	ENSSSCG00000006146
4	12065	ENSSSCG00000006110	RBM12B	protein_coding	gene	ENSSSCG00000006110
4	8357	ENSSSCG00000049935	TCF24	protein_coding	gene	ENSSSCG00000049935
4	23455	ENSSSCG00000006205	ENSSSCG00000006205	protein_coding	gene	ENSSSCG00000006205
4	4844	ENSSSCG00000037963	ENSSSCG00000037963	protein_coding	gene	ENSSSCG00000037963
4	8468	ENSSSCG00000035521	KLHL38	protein_coding	gene	ENSSSCG00000035521
4	85501	ENSSSCG00000037733	TRIQK	protein_coding	gene	ENSSSCG00000037733
4	132197	ENSSSCG00000006206	SGK3	protein_coding	gene	ENSSSCG00000006206
4	16143	ENSSSCG00000006147	ENSSSCG00000006147	protein_coding	gene	ENSSSCG00000006147
4	35243	ENSSSCG00000005981	FBXO32	protein_coding	gene	ENSSSCG00000005981
4	4887	ENSSSCG00000046234	ENSSSCG00000046234	protein_coding	gene	ENSSSCG00000046234
4	37175	ENSSSCG00000006209	VCPIP1	protein_coding	gene	ENSSSCG00000006209
4	4403	ENSSSCG00000049545	ENSSSCG00000049545	protein_coding	gene	ENSSSCG00000049545
4	3271	ENSSSCG00000060461	ENSSSCG00000060461	protein_coding	gene	ENSSSCG00000060461
4	39645	ENSSSCG00000027872	MYBL1	protein_coding	gene	ENSSSCG00000027872
4	13557	ENSSSCG00000006148	ENSSSCG00000006148	protein_coding	gene	ENSSSCG00000006148
4	22596	ENSSSCG00000023848	VXN	protein_coding	gene	ENSSSCG00000023848
4	34760	ENSSSCG00000006213	ADHFE1	protein_coding	gene	ENSSSCG00000006213
4	20034	ENSSSCG00000005982	ENSSSCG00000005982	protein_coding	gene	ENSSSCG00000005982
4	773063	ENSSSCG00000006149	RALYL	protein_coding	gene	ENSSSCG00000006149
4	65244	ENSSSCG00000035891	ADGRB1	protein_coding	gene	ENSSSCG00000035891
4	70078	ENSSSCG00000005983	ATAD2	protein_coding	gene	ENSSSCG00000005983
4	2069	ENSSSCG00000006215	CRH	protein_coding	gene	ENSSSCG00000006215
4	21063	ENSSSCG00000021744	C8orf76	protein_coding	gene	ENSSSCG00000021744
4	43770	ENSSSCG00000006216	TRIM55	protein_coding	gene	ENSSSCG00000006216
4	15234	ENSSSCG00000005986	FAM83A	protein_coding	gene	ENSSSCG00000005986
4	20737	ENSSSCG00000053596	ENSSSCG00000053596	protein_coding	gene	ENSSSCG00000053596
4	83465	ENSSSCG00000006217	DNAJC5B	protein_coding	gene	ENSSSCG00000006217
4	468	ENSSSCG00000013683	ENSSSCG00000013683	protein_coding	gene	ENSSSCG00000013683
4	117038	ENSSSCG00000006218	PDE7A	protein_coding	gene	ENSSSCG00000006218
4	5712	ENSSSCG00000049444	ENSSSCG00000049444	protein_coding	gene	ENSSSCG00000049444
4	258	ENSSSCG00000056270	ENSSSCG00000056270	protein_coding	gene	ENSSSCG00000056270
4	110043	ENSSSCG00000040208	PAG1	protein_coding	gene	ENSSSCG00000040208
4	2619	ENSSSCG00000005984	ZHX1	protein_coding	gene	ENSSSCG00000005984
4	855	ENSSSCG00000035826	ENSSSCG00000035826	protein_coding	gene	ENSSSCG00000035826
4	66759	ENSSSCG00000006219	MTFR1	protein_coding	gene	ENSSSCG00000006219
4	2540	ENSSSCG00000050724	ENSSSCG00000050724	protein_coding	gene	ENSSSCG00000050724
4	263920	ENSSSCG00000022989	ZNF704	protein_coding	gene	ENSSSCG00000022989
4	33013	ENSSSCG00000006220	ARMC1	protein_coding	gene	ENSSSCG00000006220
4	190448	ENSSSCG00000022092	CYP7B1	protein_coding	gene	ENSSSCG00000022092
4	39264	ENSSSCG00000006155	ZBTB10	protein_coding	gene	ENSSSCG00000006155
4	2393	ENSSSCG00000006214	RRS1	protein_coding	gene	ENSSSCG00000006214
4	1110	ENSSSCG00000059145	BHLHE22	protein_coding	gene	ENSSSCG00000059145
4	168	ENSSSCG00000063449	ENSSSCG00000063449	protein_coding	gene	ENSSSCG00000063449
4	117228	ENSSSCG00000036022	ENSSSCG00000036022	protein_coding	gene	ENSSSCG00000036022
4	12952	ENSSSCG00000005943	ST3GAL1	protein_coding	gene	ENSSSCG00000005943
4	224040	ENSSSCG00000005948	TG	protein_coding	gene	ENSSSCG00000005948
4	58598	ENSSSCG00000006162	ZC2HC1A	protein_coding	gene	ENSSSCG00000006162
4	58157	ENSSSCG00000005949	SLA	protein_coding	gene	ENSSSCG00000005949
4	357	ENSSSCG00000036495	ENSSSCG00000036495	protein_coding	gene	ENSSSCG00000036495
4	73401	ENSSSCG00000005950	PHF20L1	protein_coding	gene	ENSSSCG00000005950
4	105459	ENSSSCG00000006163	PKIA	protein_coding	gene	ENSSSCG00000006163
